timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:00 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 18:04:00 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:00 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:00 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:00 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:00 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:00 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:04 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:04 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:04 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:04 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 18:04:04 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:04 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:04 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 18:04:04 UTC 202, 5, 16 %, 106 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:07 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 18:04:07 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:07 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:07 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:04:07 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 18:04:07 UTC 202, 1, 14 %, 103 W, 32255 MiB
Wed Oct 19 18:04:07 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:07 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:11 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 18:04:11 UTC 202, 2, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:11 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:11 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:04:11 UTC 202, 6, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:04:11 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:11 UTC 202, 1, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:11 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:14 UTC 202, 2, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:14 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:14 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:14 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:14 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 18:04:14 UTC 202, 1, 14 %, 103 W, 32255 MiB
Wed Oct 19 18:04:14 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:04:14 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:18 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:18 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:18 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 18:04:18 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:18 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:04:18 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:18 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:18 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:22 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:04:22 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:22 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:22 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:22 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:22 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:22 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 18:04:22 UTC 202, 3, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:25 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:25 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:25 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:25 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:04:25 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 18:04:25 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:25 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:25 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:28 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:28 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:28 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:28 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:28 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:04:28 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 18:04:28 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:28 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:32 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:32 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:32 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:32 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 18:04:32 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:32 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:32 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:32 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:35 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 18:04:35 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:35 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:35 UTC 202, 1, 14 %, 103 W, 32255 MiB
Wed Oct 19 18:04:35 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:04:35 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 18:04:35 UTC 202, 0, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:04:35 UTC 202, 7, 13 %, 98 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:39 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:39 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:39 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 18:04:39 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:39 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 18:04:39 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:04:39 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 18:04:39 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:43 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:04:43 UTC 202, 2, 70 %, 183 W, 512 MiB
Wed Oct 19 18:04:43 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:43 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:43 UTC 202, 1, 44 %, 219 W, 512 MiB
Wed Oct 19 18:04:43 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:43 UTC 202, 0, 73 %, 279 W, 512 MiB
Wed Oct 19 18:04:43 UTC 202, 3, 37 %, 286 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:46 UTC 202, 2, 78 %, 285 W, 32255 MiB
Wed Oct 19 18:04:46 UTC 202, 3, 86 %, 257 W, 32255 MiB
Wed Oct 19 18:04:46 UTC 202, 7, 13 %, 97 W, 32255 MiB
Wed Oct 19 18:04:46 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:46 UTC 202, 1, 66 %, 282 W, 32255 MiB
Wed Oct 19 18:04:46 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:04:46 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:46 UTC 202, 0, 75 %, 305 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:51 UTC 202, 2, 81 %, 286 W, 32255 MiB
Wed Oct 19 18:04:51 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:51 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:04:51 UTC 202, 1, 74 %, 284 W, 32255 MiB
Wed Oct 19 18:04:51 UTC 202, 4, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:04:51 UTC 202, 3, 84 %, 288 W, 32255 MiB
Wed Oct 19 18:04:51 UTC 202, 0, 57 %, 191 W, 32255 MiB
Wed Oct 19 18:04:51 UTC 202, 5, 16 %, 106 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:54 UTC 202, 2, 88 %, 264 W, 32255 MiB
Wed Oct 19 18:04:54 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:04:54 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:54 UTC 202, 3, 56 %, 254 W, 32255 MiB
Wed Oct 19 18:04:54 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:04:54 UTC 202, 0, 85 %, 272 W, 32255 MiB
Wed Oct 19 18:04:54 UTC 202, 1, 87 %, 229 W, 32255 MiB
Wed Oct 19 18:04:54 UTC 202, 4, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:04:59 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:59 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:04:59 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:04:59 UTC 202, 3, 78 %, 280 W, 512 MiB
Wed Oct 19 18:04:59 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:04:59 UTC 202, 1, 76 %, 282 W, 512 MiB
Wed Oct 19 18:04:59 UTC 202, 0, 76 %, 254 W, 512 MiB
Wed Oct 19 18:04:59 UTC 202, 2, 69 %, 220 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:03 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:03 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:05:03 UTC 202, 1, 87 %, 237 W, 512 MiB
Wed Oct 19 18:05:03 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:05:03 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:03 UTC 202, 2, 60 %, 269 W, 512 MiB
Wed Oct 19 18:05:03 UTC 202, 0, 39 %, 274 W, 512 MiB
Wed Oct 19 18:05:03 UTC 202, 3, 86 %, 207 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:09 UTC 202, 2, 50 %, 186 W, 32255 MiB
Wed Oct 19 18:05:09 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:05:09 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:05:09 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:05:09 UTC 202, 1, 84 %, 313 W, 32255 MiB
Wed Oct 19 18:05:09 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:05:09 UTC 202, 0, 83 %, 253 W, 32255 MiB
Wed Oct 19 18:05:09 UTC 202, 3, 75 %, 304 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:12 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:12 UTC 202, 2, 81 %, 286 W, 512 MiB
Wed Oct 19 18:05:12 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:05:12 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:12 UTC 202, 3, 77 %, 316 W, 512 MiB
Wed Oct 19 18:05:12 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:05:12 UTC 202, 1, 87 %, 193 W, 512 MiB
Wed Oct 19 18:05:12 UTC 202, 0, 74 %, 296 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:17 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:17 UTC 202, 2, 43 %, 262 W, 512 MiB
Wed Oct 19 18:05:17 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:17 UTC 202, 3, 76 %, 277 W, 512 MiB
Wed Oct 19 18:05:17 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:05:17 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:05:17 UTC 202, 1, 58 %, 286 W, 512 MiB
Wed Oct 19 18:05:17 UTC 202, 0, 58 %, 245 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:21 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:21 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:05:21 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 18:05:21 UTC 202, 2, 45 %, 274 W, 512 MiB
Wed Oct 19 18:05:21 UTC 202, 3, 74 %, 287 W, 512 MiB
Wed Oct 19 18:05:21 UTC 202, 1, 80 %, 283 W, 512 MiB
Wed Oct 19 18:05:21 UTC 202, 0, 85 %, 304 W, 512 MiB
Wed Oct 19 18:05:21 UTC 202, 5, 16 %, 106 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:25 UTC 202, 2, 62 %, 284 W, 32255 MiB
Wed Oct 19 18:05:25 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:05:25 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:05:25 UTC 202, 1, 87 %, 313 W, 32255 MiB
Wed Oct 19 18:05:25 UTC 202, 0, 84 %, 293 W, 32255 MiB
Wed Oct 19 18:05:25 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:05:25 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:05:25 UTC 202, 3, 77 %, 220 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:29 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:29 UTC 202, 2, 80 %, 275 W, 512 MiB
Wed Oct 19 18:05:29 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:05:29 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:05:29 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:05:29 UTC 202, 1, 76 %, 196 W, 512 MiB
Wed Oct 19 18:05:29 UTC 202, 0, 72 %, 276 W, 512 MiB
Wed Oct 19 18:05:29 UTC 202, 3, 85 %, 313 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:33 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:33 UTC 202, 3, 76 %, 276 W, 512 MiB
Wed Oct 19 18:05:33 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:33 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:05:33 UTC 202, 1, 75 %, 297 W, 512 MiB
Wed Oct 19 18:05:33 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:05:33 UTC 202, 2, 78 %, 265 W, 512 MiB
Wed Oct 19 18:05:33 UTC 202, 0, 79 %, 282 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:37 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:37 UTC 202, 3, 45 %, 191 W, 512 MiB
Wed Oct 19 18:05:37 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:37 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:05:37 UTC 202, 0, 63 %, 282 W, 512 MiB
Wed Oct 19 18:05:37 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:05:37 UTC 202, 2, 80 %, 194 W, 512 MiB
Wed Oct 19 18:05:37 UTC 202, 1, 80 %, 304 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:42 UTC 202, 2, 52 %, 199 W, 32255 MiB
Wed Oct 19 18:05:42 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:05:42 UTC 202, 3, 52 %, 289 W, 32255 MiB
Wed Oct 19 18:05:42 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:05:42 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:05:42 UTC 202, 0, 73 %, 278 W, 32255 MiB
Wed Oct 19 18:05:42 UTC 202, 1, 75 %, 287 W, 32255 MiB
Wed Oct 19 18:05:42 UTC 202, 5, 16 %, 107 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:45 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:05:45 UTC 202, 2, 47 %, 272 W, 512 MiB
Wed Oct 19 18:05:45 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:05:45 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:05:45 UTC 202, 3, 79 %, 282 W, 512 MiB
Wed Oct 19 18:05:45 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:05:45 UTC 202, 1, 29 %, 177 W, 512 MiB
Wed Oct 19 18:05:45 UTC 202, 0, 54 %, 198 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:50 UTC 202, 2, 59 %, 284 W, 32255 MiB
Wed Oct 19 18:05:50 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:05:50 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:05:50 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:05:50 UTC 202, 1, 76 %, 285 W, 32255 MiB
Wed Oct 19 18:05:50 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:05:50 UTC 202, 0, 68 %, 281 W, 32255 MiB
Wed Oct 19 18:05:50 UTC 202, 3, 48 %, 305 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:05:55 UTC 202, 2, 80 %, 282 W, 32255 MiB
Wed Oct 19 18:05:55 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:05:55 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:05:55 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:05:55 UTC 202, 1, 87 %, 278 W, 32255 MiB
Wed Oct 19 18:05:55 UTC 202, 0, 73 %, 185 W, 32255 MiB
Wed Oct 19 18:05:55 UTC 202, 3, 74 %, 282 W, 32255 MiB
Wed Oct 19 18:05:55 UTC 202, 4, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:01 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:01 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:01 UTC 202, 2, 56 %, 196 W, 512 MiB
Wed Oct 19 18:06:01 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:06:01 UTC 202, 1, 61 %, 271 W, 512 MiB
Wed Oct 19 18:06:01 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:06:01 UTC 202, 0, 75 %, 282 W, 512 MiB
Wed Oct 19 18:06:01 UTC 202, 3, 48 %, 311 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:05 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:06:05 UTC 202, 2, 61 %, 226 W, 512 MiB
Wed Oct 19 18:06:05 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:05 UTC 202, 3, 47 %, 250 W, 512 MiB
Wed Oct 19 18:06:05 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:05 UTC 202, 1, 85 %, 281 W, 512 MiB
Wed Oct 19 18:06:05 UTC 202, 0, 47 %, 280 W, 512 MiB
Wed Oct 19 18:06:05 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:09 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:06:09 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:06:09 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:09 UTC 202, 2, 48 %, 269 W, 512 MiB
Wed Oct 19 18:06:09 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:06:09 UTC 202, 1, 79 %, 285 W, 512 MiB
Wed Oct 19 18:06:09 UTC 202, 0, 84 %, 294 W, 512 MiB
Wed Oct 19 18:06:09 UTC 202, 3, 85 %, 276 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:16 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:16 UTC 202, 2, 79 %, 311 W, 512 MiB
Wed Oct 19 18:06:16 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:06:16 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:06:16 UTC 202, 1, 47 %, 233 W, 512 MiB
Wed Oct 19 18:06:16 UTC 202, 0, 79 %, 306 W, 512 MiB
Wed Oct 19 18:06:16 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:06:16 UTC 202, 3, 86 %, 195 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:21 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:06:21 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:06:21 UTC 202, 2, 65 %, 318 W, 512 MiB
Wed Oct 19 18:06:21 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:21 UTC 202, 1, 78 %, 282 W, 512 MiB
Wed Oct 19 18:06:21 UTC 202, 3, 45 %, 284 W, 512 MiB
Wed Oct 19 18:06:21 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:06:21 UTC 202, 0, 73 %, 304 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:26 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:26 UTC 202, 2, 57 %, 276 W, 512 MiB
Wed Oct 19 18:06:26 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:06:26 UTC 202, 1, 87 %, 308 W, 512 MiB
Wed Oct 19 18:06:26 UTC 202, 3, 80 %, 265 W, 512 MiB
Wed Oct 19 18:06:26 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:26 UTC 202, 0, 83 %, 254 W, 512 MiB
Wed Oct 19 18:06:26 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:31 UTC 202, 2, 85 %, 295 W, 32255 MiB
Wed Oct 19 18:06:31 UTC 202, 6, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:06:31 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:06:31 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:06:31 UTC 202, 1, 54 %, 287 W, 32255 MiB
Wed Oct 19 18:06:31 UTC 202, 0, 82 %, 304 W, 32255 MiB
Wed Oct 19 18:06:31 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:06:31 UTC 202, 3, 80 %, 261 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:35 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:06:35 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:06:35 UTC 202, 3, 52 %, 288 W, 512 MiB
Wed Oct 19 18:06:35 UTC 202, 2, 58 %, 315 W, 512 MiB
Wed Oct 19 18:06:35 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:35 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 18:06:35 UTC 202, 1, 87 %, 292 W, 512 MiB
Wed Oct 19 18:06:35 UTC 202, 0, 55 %, 285 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:39 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:39 UTC 202, 3, 86 %, 311 W, 512 MiB
