timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:02 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:02 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:02 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:02 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:02 UTC 202, 3, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:05 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:05 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:05 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:05 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:05 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:05 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:05 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:05 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:09 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:09 UTC 202, 2, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:09 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:09 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:09 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:09 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:09 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:09 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:12 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:12 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:12 UTC 202, 6, 16 %, 106 W, 512 MiB
Tue Oct 18 21:01:12 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:12 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:12 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:12 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:12 UTC 202, 7, 13 %, 98 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:16 UTC 202, 2, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:16 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:16 UTC 202, 5, 16 %, 106 W, 512 MiB
Tue Oct 18 21:01:16 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:16 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:16 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:16 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:16 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:20 UTC 202, 6, 16 %, 106 W, 512 MiB
Tue Oct 18 21:01:20 UTC 202, 5, 16 %, 106 W, 512 MiB
Tue Oct 18 21:01:20 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:20 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:20 UTC 202, 2, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:20 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:20 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:20 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:23 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:23 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:23 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:23 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:23 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:23 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:23 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:23 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:27 UTC 202, 7, 13 %, 97 W, 512 MiB
Tue Oct 18 21:01:27 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:27 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:27 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:27 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:27 UTC 202, 2, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:27 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:27 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:30 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:30 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:30 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:30 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:30 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:30 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:30 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Oct 18 21:01:30 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:34 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:34 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:34 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:34 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:34 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:34 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:34 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:34 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:38 UTC 202, 2, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:38 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:38 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:38 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:38 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:38 UTC 202, 1, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:38 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:38 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:40 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:40 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:40 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:40 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:40 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:40 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:40 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:40 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:45 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:45 UTC 202, 2, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:45 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:45 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:45 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:45 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:45 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:45 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:48 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:48 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:48 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:48 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:48 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:48 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:48 UTC 202, 7, 13 %, 97 W, 512 MiB
Tue Oct 18 21:01:48 UTC 202, 3, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:52 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:52 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:52 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:52 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:52 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:52 UTC 202, 1, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:52 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:01:52 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:55 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:55 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:01:55 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:55 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:55 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:55 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:55 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:55 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:01:59 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:59 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:59 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:01:59 UTC 202, 7, 12 %, 98 W, 512 MiB
Tue Oct 18 21:01:59 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:01:59 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:01:59 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:01:59 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:03 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:03 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:03 UTC 202, 5, 16 %, 106 W, 512 MiB
Tue Oct 18 21:02:03 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:03 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:03 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:03 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:03 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:08 UTC 202, 7, 13 %, 97 W, 512 MiB
Tue Oct 18 21:02:08 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:08 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:08 UTC 202, 5, 16 %, 106 W, 512 MiB
Tue Oct 18 21:02:08 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:08 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:08 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:08 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:11 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:11 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:11 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:11 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:11 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:11 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:11 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:11 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:15 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:15 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:15 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:15 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:15 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:02:15 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:15 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:15 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:19 UTC 202, 5, 16 %, 106 W, 512 MiB
Tue Oct 18 21:02:19 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:19 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:19 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:19 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:19 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:19 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:02:19 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:24 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:24 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:24 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:24 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:24 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:24 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:24 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:02:24 UTC 202, 2, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:26 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:26 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:26 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:26 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:26 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:26 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:26 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:02:26 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:31 UTC 202, 2, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:31 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:31 UTC 202, 5, 16 %, 106 W, 512 MiB
Tue Oct 18 21:02:31 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:31 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:31 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:31 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:31 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:34 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:34 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:34 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:34 UTC 202, 7, 13 %, 97 W, 512 MiB
Tue Oct 18 21:02:34 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:34 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:02:34 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:34 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:38 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:38 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:38 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:38 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:38 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:38 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:38 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:38 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:42 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:42 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:42 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:42 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:42 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:42 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:42 UTC 202, 4, 14 %, 102 W, 512 MiB
Tue Oct 18 21:02:42 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:46 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:46 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:46 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:46 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:46 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:46 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:46 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:02:46 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:50 UTC 202, 2, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:50 UTC 202, 5, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:50 UTC 202, 6, 16 %, 107 W, 512 MiB
Tue Oct 18 21:02:50 UTC 202, 7, 13 %, 98 W, 512 MiB
Tue Oct 18 21:02:50 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Oct 18 21:02:50 UTC 202, 0, 14 %, 101 W, 512 MiB
Tue Oct 18 21:02:50 UTC 202, 3, 13 %, 99 W, 512 MiB
Tue Oct 18 21:02:50 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:54 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:02:54 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:02:54 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:02:54 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:02:54 UTC 202, 2, 15 %, 102 W, 32255 MiB
Tue Oct 18 21:02:54 UTC 202, 1, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:02:54 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:02:54 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:02:57 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:02:57 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:02:57 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:02:57 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:02:57 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:02:57 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:02:57 UTC 202, 1, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:02:57 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:01 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:01 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:01 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:01 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:01 UTC 202, 5, 16 %, 106 W, 32255 MiB
Tue Oct 18 21:03:01 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:01 UTC 202, 0, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:03:01 UTC 202, 1, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:05 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:05 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:05 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:05 UTC 202, 1, 15 %, 103 W, 32255 MiB
Tue Oct 18 21:03:05 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:05 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:05 UTC 202, 0, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:03:05 UTC 202, 3, 13 %, 99 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:08 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:08 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:08 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:08 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:08 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:08 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:08 UTC 202, 0, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:03:08 UTC 202, 1, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:13 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:13 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:13 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:13 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:13 UTC 202, 1, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:13 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:13 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:13 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:16 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:16 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:16 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:16 UTC 202, 1, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:16 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:16 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:16 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:16 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:20 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:20 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:20 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:20 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:20 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:20 UTC 202, 0, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:03:20 UTC 202, 1, 15 %, 103 W, 32255 MiB
Tue Oct 18 21:03:20 UTC 202, 4, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:25 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:25 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:25 UTC 202, 5, 16 %, 106 W, 32255 MiB
Tue Oct 18 21:03:25 UTC 202, 0, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:03:25 UTC 202, 3, 13 %, 99 W, 32255 MiB
